year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2017;University of Białystok;Mathematics;0.0;0.0;2.0;6.060606;3.0;9.090909;9.0;27.272728
2018;University of Białystok;Mathematics;0.0;0.0;3.0;5.6603775;5.0;9.433963;10.0;18.867926
2019;University of Białystok;Mathematics;0.0;0.0;1.0;1.5384616;7.0;10.769231;24.0;36.923077
2020;University of Białystok;Mathematics;0.0;0.0;2.0;3.7735848;9.0;16.981133;20.0;37.73585
2021;University of Białystok;Mathematics;0.0;0.0;5.0;9.090909;12.0;21.818182;29.0;52.727272
2022;University of Białystok;Mathematics;0.0;0.0;1.0;2.3255813;5.0;11.627908;16.0;37.2093
2023;University of Białystok;Mathematics;1.0;11.111112;1.0;11.111112;1.0;11.111112;3.0;33.333336
2012;Warsaw University of Technology;Mathematics;0.0;0.0;5.0;1.6501651;8.0;2.640264;33.0;10.8910885
2013;Warsaw University of Technology;Mathematics;4.0;1.2944984;18.0;5.825243;20.0;6.472492;45.0;14.5631075
2014;Warsaw University of Technology;Mathematics;1.0;0.30769232;15.0;4.6153846;22.0;6.769231;56.0;17.230768
2015;Warsaw University of Technology;Mathematics;2.0;0.6134969;12.0;3.6809816;21.0;6.4417176;45.0;13.80368
2016;Warsaw University of Technology;Mathematics;2.0;0.53908354;13.0;3.504043;22.0;5.929919;72.0;19.40701
2017;Warsaw University of Technology;Mathematics;3.0;0.7751938;27.0;6.9767447;42.0;10.852714;95.0;24.547804
2018;Warsaw University of Technology;Mathematics;1.0;0.3257329;11.0;3.5830622;25.0;8.143322;51.0;16.612377
2019;Warsaw University of Technology;Mathematics;6.0;1.8348624;22.0;6.727829;49.0;14.984709;101.0;30.88685
2020;Warsaw University of Technology;Mathematics;3.0;0.9259259;26.0;8.024691;39.0;12.037037;123.0;37.962963
2021;Warsaw University of Technology;Mathematics;3.0;0.7692308;17.0;4.3589745;41.0;10.51282;233.0;59.743587
2022;Warsaw University of Technology;Mathematics;5.0;1.347709;28.0;7.5471697;47.0;12.668464;236.0;63.61186
2023;Warsaw University of Technology;Mathematics;3.0;2.586207;24.0;20.689655;31.0;26.724138;90.0;77.58621
2012;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Mathematics;0.0;0.0;2.0;9.523809;2.0;9.523809;2.0;9.523809
2014;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;20.0
2015;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;9.090909
2016;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;1.0;8.333334;1.0;8.333334
2017;Poznan University of Economics and Business;Mathematics;0.0;0.0;1.0;3.030303;1.0;3.030303;4.0;12.121212
2018;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.166667
2019;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;3.0;9.090909;6.0;18.181818
2020;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;5.0;17.857143
2021;Poznan University of Economics and Business;Mathematics;0.0;0.0;3.0;7.692308;5.0;12.820514;28.0;71.794876
2022;Poznan University of Economics and Business;Mathematics;0.0;0.0;2.0;5.4054055;4.0;10.810811;26.0;70.27027
2023;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;1.0;14.285715;4.0;57.14286
2012;AGH University of Science and Technology;Medicine;0.0;0.0;1.0;4.347826;1.0;4.347826;5.0;21.73913
2013;AGH University of Science and Technology;Medicine;0.0;0.0;1.0;2.7027028;2.0;5.4054055;10.0;27.027025
2014;AGH University of Science and Technology;Medicine;0.0;0.0;2.0;5.1282053;6.0;15.384616;14.0;35.897438
2015;AGH University of Science and Technology;Medicine;1.0;2.777778;3.0;8.333334;5.0;13.888889;8.0;22.222223
2016;AGH University of Science and Technology;Medicine;0.0;0.0;1.0;2.0;4.0;8.0;12.0;24.0
2017;AGH University of Science and Technology;Medicine;1.0;2.173913;3.0;6.521739;4.0;8.695652;14.0;30.434782
2018;AGH University of Science and Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;9.0;21.428572
2019;AGH University of Science and Technology;Medicine;0.0;0.0;3.0;8.333334;11.0;30.555555;17.0;47.22222
2020;AGH University of Science and Technology;Medicine;0.0;0.0;6.0;13.953489;12.0;27.906979;15.0;34.88372
2021;AGH University of Science and Technology;Medicine;2.0;3.7735848;6.0;11.320755;10.0;18.867926;28.0;52.83019
2022;AGH University of Science and Technology;Medicine;1.0;1.1904762;6.0;7.1428576;11.0;13.095239;54.0;64.28571
2023;AGH University of Science and Technology;Medicine;1.0;3.3333335;8.0;26.666668;9.0;30.000002;22.0;73.333336
2012;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2013;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;3.0;42.857143
2014;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2015;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2016;Białystok University of Technology;Medicine;0.0;0.0;1.0;9.090909;3.0;27.272728;7.0;63.636364
2017;Białystok University of Technology;Medicine;0.0;0.0;1.0;6.666667;5.0;33.333336;8.0;53.333336
2018;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;3.0;16.666668;11.0;61.11111
2019;Białystok University of Technology;Medicine;0.0;0.0;3.0;14.285715;7.0;33.333336;9.0;42.857143
2020;Białystok University of Technology;Medicine;0.0;0.0;1.0;5.263158;3.0;15.789473;6.0;31.578945
2021;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;13.0;61.904762
2022;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;1.0;3.4482758;15.0;51.724136
2023;Białystok University of Technology;Medicine;0.0;0.0;1.0;8.333334;2.0;16.666668;12.0;100.0
2012;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2013;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.285715
2015;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;18.181818
2016;Cracow University of Technology;Medicine;0.0;0.0;1.0;25.0;1.0;25.0;1.0;25.0
2017;Cracow University of Technology;Medicine;0.0;0.0;1.0;9.090909;1.0;9.090909;4.0;36.363636
2018;Cracow University of Technology;Medicine;0.0;0.0;1.0;11.111112;2.0;22.222223;3.0;33.333336
2019;Cracow University of Technology;Medicine;0.0;0.0;1.0;10.0;3.0;30.000002;6.0;60.000004
2020;Cracow University of Technology;Medicine;0.0;0.0;1.0;14.285715;2.0;28.57143;4.0;57.14286
2021;Cracow University of Technology;Medicine;0.0;0.0;2.0;18.181818;2.0;18.181818;8.0;72.72727
2022;Cracow University of Technology;Medicine;1.0;5.882353;4.0;23.529411;4.0;23.529411;12.0;70.588234
2023;Cracow University of Technology;Medicine;0.0;0.0;2.0;20.0;3.0;30.000002;5.0;50.0
2012;University of Białystok;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.090909
2013;University of Białystok;Medicine;0.0;0.0;1.0;7.692308;1.0;7.692308;5.0;38.46154
2014;University of Białystok;Medicine;0.0;0.0;2.0;18.181818;2.0;18.181818;4.0;36.363636
2015;University of Białystok;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2016;University of Białystok;Medicine;0.0;0.0;1.0;8.333334;2.0;16.666668;7.0;58.333332
2017;University of Białystok;Medicine;0.0;0.0;2.0;18.181818;5.0;45.454548;6.0;54.545456
2018;University of Białystok;Medicine;0.0;0.0;1.0;6.25;3.0;18.75;10.0;62.5
2019;University of Białystok;Medicine;0.0;0.0;1.0;5.0;3.0;15.000001;9.0;45.0
2020;University of Białystok;Medicine;0.0;0.0;0.0;0.0;1.0;4.347826;5.0;21.73913
2021;University of Białystok;Medicine;0.0;0.0;2.0;5.714286;3.0;8.571429;17.0;48.57143
2022;University of Białystok;Medicine;0.0;0.0;3.0;7.692308;4.0;10.256411;25.0;64.10257
2023;University of Białystok;Medicine;0.0;0.0;1.0;10.0;1.0;10.0;7.0;70.0
2012;Warsaw University of Technology;Medicine;0.0;0.0;2.0;5.4054055;7.0;18.918919;12.0;32.43243
2013;Warsaw University of Technology;Medicine;0.0;0.0;3.0;8.823529;7.0;20.588236;12.0;35.294117
2014;Warsaw University of Technology;Medicine;0.0;0.0;2.0;4.0;4.0;8.0;14.0;28.0
2015;Warsaw University of Technology;Medicine;0.0;0.0;4.0;7.5471697;8.0;15.094339;21.0;39.622643
2016;Warsaw University of Technology;Medicine;0.0;0.0;1.0;1.8518518;6.0;11.111112;20.0;37.037037
2017;Warsaw University of Technology;Medicine;3.0;4.166667;10.0;13.888889;14.0;19.444445;28.0;38.88889
2018;Warsaw University of Technology;Medicine;2.0;2.5;7.0;8.75;15.0;18.75;41.0;51.25
2019;Warsaw University of Technology;Medicine;2.0;2.3529413;14.0;16.470589;23.0;27.058825;34.0;40.0
2020;Warsaw University of Technology;Medicine;1.0;1.2820513;9.0;11.538462;10.0;12.820514;23.0;29.48718
2021;Warsaw University of Technology;Medicine;1.0;0.78740156;6.0;4.7244096;19.0;14.96063;59.0;46.45669
2022;Warsaw University of Technology;Medicine;2.0;1.8691589;6.0;5.607476;19.0;17.75701;51.0;47.66355
2023;Warsaw University of Technology;Medicine;0.0;0.0;2.0;5.263158;5.0;13.157895;21.0;55.263157
2012;Poznan University of Economics and Business;Medicine;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Medicine;None;None;None;None;None;None;None;None
2014;Poznan University of Economics and Business;Medicine;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;66.66667
2016;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2019;Poznan University of Economics and Business;Medicine;None;None;None;None;None;None;None;None
2020;Poznan University of Economics and Business;Medicine;0.0;0.0;1.0;14.285715;1.0;14.285715;1.0;14.285715
2021;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;2.0;20.0;5.0;50.0
2022;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;6.0;100.0
2023;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2012;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;14.285715;2.0;28.57143
2014;AGH University of Science and Technology;Neuroscience;0.0;0.0;1.0;11.111112;1.0;11.111112;3.0;33.333336
2015;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;4.0;33.333336
2016;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;14.285715;3.0;42.857143
2017;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;3.0;42.857143
2018;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2019;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;3.0;21.428572;5.0;35.714287
2020;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;12.5;3.0;37.5
2021;AGH University of Science and Technology;Neuroscience;0.0;0.0;1.0;10.0;2.0;20.0;6.0;60.000004
2022;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;16.666668;2.0;33.333336
2023;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2012;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2016;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Białystok University of Technology;Neuroscience;0.0;0.0;1.0;50.0;1.0;50.0;1.0;50.0
2018;Białystok University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2019;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Białystok University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2022;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;16.666668;3.0;50.0
2023;Białystok University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2012;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2014;Cracow University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2016;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2017;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2018;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2019;Cracow University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Cracow University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;50.0;1.0;50.0
2021;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2022;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2023;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2012;University of Białystok;Neuroscience;None;None;None;None;None;None;None;None
2013;University of Białystok;Neuroscience;None;None;None;None;None;None;None;None
2014;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2015;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2018;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2023;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2012;Warsaw University of Technology;Neuroscience;0.0;0.0;1.0;12.5;1.0;12.5;6.0;75.0
2013;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;20.0;2.0;40.0
2014;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;14.285715;1.0;14.285715
2015;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;2.0;13.333334;4.0;26.666668
2016;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2017;Warsaw University of Technology;Neuroscience;0.0;0.0;1.0;11.111112;3.0;33.333336;6.0;66.66667
2018;Warsaw University of Technology;Neuroscience;0.0;0.0;1.0;10.0;1.0;10.0;2.0;20.0
2019;Warsaw University of Technology;Neuroscience;0.0;0.0;2.0;25.0;3.0;37.5;4.0;50.0
2020;Warsaw University of Technology;Neuroscience;0.0;0.0;2.0;11.764706;3.0;17.647058;4.0;23.529411
2021;Warsaw University of Technology;Neuroscience;1.0;10.0;3.0;30.000002;4.0;40.0;4.0;40.0
2022;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;9.090909;5.0;45.454548
2023;Warsaw University of Technology;Neuroscience;0.0;0.0;1.0;20.0;2.0;40.0;3.0;60.000004
2012;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2014;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2016;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2017;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2018;Poznan University of Economics and Business;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2020;Poznan University of Economics and Business;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2022;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2023;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2012;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2013;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2015;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2016;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2017;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2018;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2019;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2021;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2022;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2023;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2012;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2013;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2014;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2015;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2016;Białystok University of Technology;Nursing;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2017;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2018;Białystok University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
